COMPANY_ID,cusip,TICKER,CONAME,year,MeetingDate,state,BLANKCHECK,CARVE_OUT,CBOARD,CONFVOTE,CUMVOTE,DUALCLASS,FAIRPRICE,GPARACHUTE,LABYLW,LACHTR,LSPMT,LWCNST,MAJ_VOTE_REQUIRED,MAJ_VOTE_REQUIREMENT,MAJOR_VOTE_COMM,PPILL,RESIGN_REQUIRE,CHARTER_AMEND_VOTEPCNT,FYEND,LAW_AMEND_VOTEPCNT,MTGMONTH,SPL_MEET_VOTEPCNT,SUPERMAJOR_PCNT,WRITTEN_CONSENT_VOTEPCNT,UNEQVOTE
24871,444859102,HUM,HUMANA INC.,2013,20130425,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,75,2012,51,4,25,51,0,
24871,444859102,HUM,HUMANA INC.,2014,20140429,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,75,2013,51,4,25,51,0,
24871,444859102,HUM,HUMANA INC.,2015,20150416,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,75,2014,51,4,25,51,51,
24871,444859102,HUM,HUMANA INC.,2016,20160421,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,75,2015,51,4,25,51,51,
24871,444859102,HUM,HUMANA INC.,2017,20170420,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,75,2016,51,4,25,50.01,51,
24871,444859102,HUM,"HUMANA, INC.",2018,20180419,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,75,2017,51,4,25,50.01,51,
73800,445658107,JBHT,"J.B. HUNT TRANSPORT SERVICES, INC.",2013,20130425,Arkansas,YES,YES,,,,,,,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,,4,33.33,66.67,100,
73800,445658107,JBHT,"J.B. HUNT TRANSPORT SERVICES, INC.",2014,20140424,Arkansas,YES,YES,,,,,,,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,,4,33.33,66.67,100,
73800,445658107,JBHT,"J.B. HUNT TRANSPORT SERVICES, INC.",2015,20150423,Arkansas,YES,YES,,,,,,,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,,4,33.33,66.67,100,
73800,445658107,JBHT,"J.B. HUNT TRANSPORT SERVICES, INC.",2016,20160421,Arkansas,YES,YES,,,,,,,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,NO,51,2015,,4,33.33,66.67,100,
73800,445658107,JBHT,"J.B. HUNT TRANSPORT SERVICES, INC.",2017,20170420,Arkansas,YES,YES,,,,,,,YES,YES,YES,UNANIMOUS,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,NO,51,2016,51,4,33.33,66.67,100,
73800,445658107,JBHT,"J.B. HUNT TRANSPORT SERVICES, INC.",2018,20180419,Arkansas,YES,YES,,,,,,,YES,YES,YES,UNANIMOUS,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,NO,51,2017,51,4,33.33,66.67,100,
33566,446150104,HBAN,HUNTINGTON BANCSHARES INCORPORATED,2013,20130418,Maryland,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections.,,NO,66.67,2012,0,4,51,66.67,100,
33566,446150104,HBAN,HUNTINGTON BANCSHARES INCORPORATED,2014,20140417,Maryland,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections.,,NO,66.67,2013,67,4,51,66.67,100,
33566,446150104,HBAN,HUNTINGTON BANCSHARES INCORPORATED,2015,20150423,Maryland,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections.,,NO,66.67,2014,67,4,51,66.67,100,
33566,446150104,HBAN,HUNTINGTON BANCSHARES INCORPORATED,2016,20160421,Maryland,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections.,,NO,66.67,2015,67,4,51,66.67,100,
33566,446150104,HBAN,HUNTINGTON BANCSHARES INCORPORATED,2017,20170420,Maryland,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections.,,NO,66.67,2016,67,4,51,66.67,100,
33566,446150104,HBAN,"HUNTINGTON BANCSHARES, INC.",2018,20180419,Maryland,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections.,,NO,66.67,2017,67,4,51,66.67,100,
604917,446413106,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2013,20130501,Delaware,YES,,YES,,,,,YES,YES,YES,,NO,,NO,The company has a plurality vote standard for the election of directors.,,NO,66.67,2012,67,5,,51,,
604917,446413106,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2014,20140430,Delaware,YES,,YES,,,,,YES,YES,YES,,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2013,67,4,,51,,
604917,446413106,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2015,20150430,Delaware,YES,,YES,,,,,YES,YES,YES,YES,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2014,67,4,20,51,,
604917,446413106,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2016,20160429,Delaware,YES,,YES,,,,,YES,YES,YES,YES,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2015,67,4,20,51,,
604917,446413106,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2017,20170503,Delaware,YES,,,,,,,YES,YES,YES,YES,NO,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2016,67,5,20,50.01,,
604917,446413106,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",2018,20180502,Delaware,YES,NULL,,,,,,YES,YES,YES,YES,NO,NULL,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2017,67,5,20,50.01,,
572694,44980X109,IPGP,IPG PHOTONICS CORPORATION,2015,20150602,Delaware,YES,,,,,,,YES,YES,YES,,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,66.67,2014,67,6,,51,51,
572694,44980X109,IPGP,IPG PHOTONICS CORPORATION,2016,20160601,Delaware,YES,,,,,,,YES,YES,YES,,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,66.67,2015,67,6,,51,51,
572694,44980X109,IPGP,IPG PHOTONICS CORPORATION,2017,20170601,Delaware,YES,,,,,,,YES,YES,YES,,YES,,NO,The company has a plurality vote standard for the election of directors.,,NO,66.67,2016,67,6,,50.01,51,
572694,44980X109,IPGP,IPG PHOTONICS CORP.,2018,20180605,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,The company has a plurality vote standard for the election of directors.,,BYLAWS-CHARTER,66.67,2017,67,6,,50.01,51,
75015,45168D104,IDXX,"IDEXX LABORATORIES, INC.",2013,20130508,Delaware,YES,,YES,,,,,YES,YES,YES,,NO,,NO,The company has a plurality vote standard for the election of directors.,,NO,75,2012,51,5,,51,,
75015,45168D104,IDXX,"IDEXX LABORATORIES, INC.",2014,20140507,Delaware,YES,,YES,,,,,YES,YES,YES,,NO,,NO,The company has a plurality vote standard for the election of directors.,,NO,75,2013,51,5,,51,,
75015,45168D104,IDXX,"IDEXX LABORATORIES, INC.",2015,20150506,Delaware,YES,,YES,,,,,YES,YES,YES,,NO,,NO,The company has a plurality vote standard for the election of directors.,,NO,75,2014,75,5,,51,,
75015,45168D104,IDXX,"IDEXX LABORATORIES, INC.",2016,20160504,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,75,2015,75,5,,51,,
75015,45168D104,IDXX,"IDEXX LABORATORIES, INC.",2017,20170503,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,75,2016,75,5,,50.01,,
75015,45168D104,IDXX,"IDEXX LABORATORIES, INC.",2018,20180509,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,75,2017,75,5,,50.01,,
75161,452308109,ITW,ILLINOIS TOOL WORKS INC.,2013,20130503,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2012,67,5,,51,,
75161,452308109,ITW,ILLINOIS TOOL WORKS INC.,2014,20140502,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2013,67,5,,51,,
75161,452308109,ITW,ILLINOIS TOOL WORKS INC.,2015,20150508,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2014,51,5,,51,,
75161,452308109,ITW,ILLINOIS TOOL WORKS INC.,2016,20160506,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,51,5,,51,,
75161,452308109,ITW,ILLINOIS TOOL WORKS INC.,2017,20170505,Delaware,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,5,20,50.01,,
75161,452308109,ITW,"ILLINOIS TOOL WORKS, INC.",2018,20180504,Delaware,YES,YES,,,,,YES,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,5,20,50.01,,
523608,452327109,ILMN,"ILLUMINA, INC.",2015,20150527,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections.,,POLICY,66.67,2014,67,5,,51,,
523608,452327109,ILMN,"ILLUMINA, INC.",2016,20160518,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections.,,POLICY,66.67,2015,67,5,,51,,
523608,452327109,ILMN,"ILLUMINA, INC.",2017,20170530,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections.,,POLICY,51,2016,51,5,,50.01,,
523608,452327109,ILMN,"ILLUMINA, INC.",2018,20180523,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections.,,POLICY,51,2017,51,5,,50.01,,
75503,45337C102,INCY,INCYTE CORPORATION,2017,20170526,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2016,51,5,,50.01,51,
75503,45337C102,INCY,INCYTE CORP.,2018,20180501,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,66.67,2017,51,5,,50.01,51,
76759,458140100,INTC,INTEL CORPORATION,2013,20130516,Delaware,YES,YES,,,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,51,5,25,51,,
76759,458140100,INTC,INTEL CORPORATION,2014,20140522,Delaware,YES,YES,,,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,51,5,25,51,,
76759,458140100,INTC,INTEL CORPORATION,2015,20150521,Delaware,YES,YES,,,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,51,5,25,51,,
76759,458140100,INTC,INTEL CORPORATION,2016,20160519,Delaware,YES,YES,,,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,51,5,25,51,,
76759,458140100,INTC,INTEL CORPORATION,2017,20170518,Delaware,YES,YES,,,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,5,25,50.01,,
76759,458140100,INTC,INTEL CORP.,2018,20180517,Delaware,YES,YES,,,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,5,25,50.01,,
